text,sentiment,id
лікарні помер постраждалий вибуху офісу еспресо,0,36898
рябошапка призначив заступником прокурора криму,0,33146
суд призначив домашній арешт активістці підпалила трамвай,0,13942
українських десантників криму захопили людей військовій формі обсє,0,17381
діяльність підсанкційних каналів фінансується ордло потураєв,0,5238
києві водій протаранив електроопору перекинувся дах,0,36194
відчув наїхав києві вантажівка збила насмерть велосипедиста,0,166
бойовики активізували обстріли маріупольському напрямку,0,20067
військових загинули зоні ато поранено штаб,0,14648
аваков відповів нацдружині погрози застосовувати силу виборчих дільницях,0,2093
сша річний екстремал помер підпаливши власний парашут,0,16670
українців попереджають грози зливи град,0,17458
мзс росії вважають псевдовибори днр лнр відповідають мінським домовленостям,0,15972
офіційний курс гривня продовжує знижуватися долара євро,0,30093
дніпропетровщині зафіксували випадок зараження коронавірусом,0,27914
сша авіабазі розбився винищувач,0,38331
сбу порушило справу екс міністра фінансів колобова,0,33351
фсб вмовляє путіна усунути ватажка лнр плотницького,0,17791
червону лінію перейшли зеленський вмовляв путіна провести переговори княжицький,0,17981
значна частина людей беруть участь хресній ході не є сепаратистами данилюк,0,6859
гривня міжбанку рухнула долар,0,4843
захоплення заручників луцьку справу кривоша передали суду,0,24703
зеленський призначив головою запорізької ода члена партії тимошенко,0,24918
голосів слуг народу не вистачити прийняття держбюджету,0,4713
землетрус мексиці шонайменше загиблих,0,25007
євро міжбанку перевалило грн,0,23811
луганська зайшла чергова колона російської військової техніки снєгирьов,0,5338
вконтакте заблокувала групу бога немає суду чечні,0,182
мвс запросило млрд грн коронавірусного фонду доплати нацгвардії,0,8293
медведчук відхрестився заяв крим не повернути,0,8329
колишня інквізитор ід розповіла покарання жінок порушення дрес коду,0,7509
миколаєві газом отруїлися школярів,0,37171
львівяни перекрили сміттям одну вулиць міста,0,26856
зеленського пояснили пропонують скасування мажоритарки,0,15242
мінську україна запропонує колаборантів росіян обмін полонених політвязнів,0,37226
бойовики лнр ведуть список проукраїнських громадян тимчук,0,2754
філіппінах стався потужний землетрус загиблих,0,28766
ягланд країна переконуватимуть парє зробити хімічну кастрацію рф кулеба,0,18367
києві пяний водій насмерть збив дорожнього працівника,0,36424
діамантовий прокурор шапакін вніс чергові млн грн застави вийшов свободу змі,2,305
балух обмін єдиний шанс вийти живим російської колонії,2,19777
агроном знайшов найбільший склад авіабомб другої світової війни,2,19401
рада поліпшити умови амністії українців найближчим часом,2,32256
звільнений малі заручник розповів врятувався терористів,2,6587
російський музикант назвав ситуацію країні катастрофою заспівав ватників,2,12334
передмісті києва знайшли труп невідомого чоловіка,2,37575
рада призначила шкарлета посаду міністра освіти,2,32316
нью йорку вивісили першу світі роботизовану рекламу,2,20963
порошенко заявив україна вступить нато,2,11277
березенко відкрив чернігові раду регіонального розвитку пообіцяв вислуховувати пропозиції громадян,2,19854
києві стартували тренінги безпеки дорожнього руху відповідальні батьки,2,15615
мзс впевнені зеленський зможе домовитися орбаном,2,3342
серцевий напад жінок має специфічні ознаки супрун пояснила розпізнати інфаркт,2,13178
всесвітньо відомий режисер пишається українським корінням,2,22335
поїзд нового покоління створений франції,2,30858
зорепад замовлення японці вивели орбіту кулі створять штучний метеоритний дощ,2,6873
порошенко закликав народних депутатів підтримати зміни закону заочне правосуддя,2,31262
трамп привітав президента польщі історичним переобранням,2,14583
конгресі сша закликали росію припинити криваву несправедливу окупацію україни,2,15720
пішов життя відомий джазовий музикант композитор гюнтер шуллер,2,30689
степанов заявив готовність системи охорони здоровя другої хвилі,2,33974
розслідуванням атаки гумконвой сирії займеться оон,2,32610
путін визнав вплив санкцій економіку росії,2,32095
порошенко збирається воювати позбавлення росії права вето оон,2,31290
ростелеком випустить російський аналог,2,1214
попит електрокари зріс україні раза,2,6275
сша привітали українців річницею томосу автокефалію,2,34396
принц вільям працюватиме пілотом вертольота швидкої допомоги,2,31894
як звучить бандурі,2,18371
є шанси покращення взаємодії премєр росії медведєв перемогу зеленського виборах,2,392
пенсійний фонд направив млн грн фінансування пенсій лютого,2,30343
час карантину україну повернулось тис громадян,2,24468
києва одеси долетіти грн,2,24190
алексіс ципрас прийняв присягу премєр міністра греції,2,19501
російські рятувальники просять не робити селфі ведмедем вийшов лісу,2,12402
держдепу сподобалася ідея створення ісламської коаліції тероризму,2,23151
укравтодор отримає додаткові млрд грн ремонт доріг,2,38965
черкащині зірвали найбільший лотерейний джекпот історію україни млн грн,2,28879
барбі стане інклюзивною випустить ляльку інвалідному візку протезом,2,50
херсоні зявилась вулиця імені катерини гандзюк,2,38670
північний потік треба довести кінця меркель зустрічі путіним,2,1011
погода березня сонячно тепло,2,30786
українські водії зможуть довше перебувати молдові,2,39380
держфінансування вишів не залежитиме кількості бюджетників заступник новосад,2,5135
сша встановлять алясці нових перехоплювачів ракет,2,34289
створили антикорупційне бюро ловити нових корупціонерів ємець,2,8481
шоколад україні вироблятимуть євростандартами січня,2,40679
міжнародне журі омкф нагородило фільм конфлікт хасидами мешканцями умані,2,27343
запустили мобільний додаток контролю самоізоляції обсервації українців,2,24594
мережі показали дивовижні світлини засніжених горган,2,37127
президент провів нараду підтримки українського кіно,2,31779
майлі сайрус представила кліп знятий києві мосту,2,8192
порошенко затвердив емблему прапор служби зовнішньої розвідки,2,31281
цілодобово займався проєктом закону столицю слуга народу гурін виправдався прогули раді,2,17939
протести білорусі латвія прийняла лікування перших постраждалих протестувальників,2,32015
грибаускайте засудила намір росії підняти прапор окупованого криму травня,2,4824
зеленський затвердив персональний склад нацради реформ,2,24803
держава смартфоні водії зможуть сплачувати штрафи онлайн порушення пдр,2,292
синоптик наталка діденко розповіла україну прийде тепло,2,13242
відновлення зими синоптик розповіла україні похолодає,2,4134
єбрр прогнозує зростання української економіки роках,2,23806
киянам показали новий польський трамвай низькою підлогою,2,25731
стратегія національної безпеки україни налякала радбез росії,2,34017
мінекономіки хоче виділити млрд страхування аграріїв,2,27393
тис євро компенсації кожному єспл ухвалив люстрація порушила права українських чиновників,2,11203
меркель позитивно оцінила сьогоднішні переговори нормандському форматі,2,8399
трамп має намір відновити активне спілкування змі,2,34843
нбу зміцнив гривню грн долар,2,29306
бюджет зсу не скоротиться ані гривню зеленський,2,3042
нато хоче модернізувати систему протиповітряної оборони країн балтії метою стримування росії,2,29197
китаї запрацював суперкомпютер зупинився вибухи,2,15666
кольченко плани хочу відпочити адаптуватися,2,26037
обама привітав чоловіків всесвітнім днем батька,2,29698
євробачення ніч фіналу транспорт працюватиме години довше,2,23816
нацгвардія поліція цілодобово охоронятимуть евакуйованих уханя українців,2,29255
єс остаточно відкрити двері українців яценюк,2,5879
народний фронт засуджує провокацію москви виборами окупованих районах,2,817
сенат сша розблокував роботу держустанов яку припинили бюджетні суперечки,2,13139
рада остаточно заборонила російські серіали,2,32275
міноборони україни закупить військової техніки озброєння млрд грн,2,27479
польщі вакцинації covid зробили млн щеплень,2,37668
аеропорту бориспіль києва запустили новий поїзд,2,23326
безпілотник роздачі інтернету здійснив тестовий політ,2,19830
японії збудовані найпотужніші світі плавучі сонячні електростанції,2,21598
українська синиця потрапила,2,39268
байден суттєво випередив трампа президентському рейтингу сша,2,19773
грузії знайшли сліди найпершого вина світі якому тис,2,15069
клімкін підтримав ідею куркова відповідь російський безсмертний полк,2,7386
мистецькому арсеналі проведуть експозицію робіт далі малевича,2,35116
львівщині школяр теплотрасою порятунку собаки,2,28372
вчені пояснили будову кілець сатурна,2,22418
науковці вивчатимуть обміління світязя,2,29201
новий посол єс розпочав роботу україні,2,29571
зеленський відповів петицію громадян ратифікації стамбульської конвенції,2,24770
аукціоні києві найдорожчою стала картина вірменського художника,2,27740
українець створив унікальний портрет тімберлейка намалювавши нитками цвяхами,2,17305
тарифи світло знизити,2,34539
гройсман мир але умовах,2,4905
порошенко ініціює спрощення перетину українсько румунського кордону,2,31324
африканське вугілля україни коштує тонну продан,2,2424
нацбанк сподівається мільярди інвестицій україну,2,29246
кенія бомбардування сомалі розстрілу терористами студентів,2,25544
норвезький винищувач врятував життя пацієнту,2,29636
портников оточенні зеленського вважають боротьба порошенком допомагає отримати кращий рейтинг,2,11403
останні дні сбу донбасі нейтралізувала диверсійні групи,2,24422
франції випробовують новий метод лікування коронавірусу,2,38565
прес секретар білого дому трамп президентом хотів бог,2,11565
моз скоротило список країн червоної зони,2,8692
дослідження показало живуть найздоровіші люди світі,2,5501
українських миротворців конго нагородили медалями оон,2,39345
посольство сша закликало відновлення контролю україни кордоном рф,2,31628
чубаров закликає захід допомогти україні повернути крим,2,40557
львові встановили скульптуру возвеличує працю селянина,2,15860
україні прогнозують спеку наступного тижня,2,21428
українці соцмережі тролять росіян анексію криму,2,39459
мінреінтеграції ініціювало включення кримськотатарської мови перекладача,2,27493
лоукостер почав літати харкова кракова,2,26769
штучний інтелект не важливий відкриття вогню електрики глава пояснив,2,18269
адаптивний карантин шмигаль погодився можливістю знизити обмеження кількість вірян церквах,2,19402
синоптик наталка діденко спрогнозувала україні вщухнуть морози,2,13249
німеччині відкрили перший центр балканських біженців,2,37405
дня конституції уз призначила додаткових рейси,2,5305
європа ніколи не сприйме силової зміни кордонів україни коморовський,2,5783
зеленський увів дію рішення рнбо подвійне громадянство,2,24977
кпвв станиця луганська відкрили координаційний центр населення,2,9140
львові міжнародні експерти безпеки обговорять російську загрозу європи,2,36986
суд дозволив конфіскацію української дочки газпрома,2,13891
штрудель винахідливі одесити вигадали заманити молодь вибори,2,18261
роль герміони спектаклі гаррі поттера виконає річна афроамериканка,2,32617
рада денонсувала угоду будівництво росією енергоблоків хмельницької аес,2,32191
санкції росії мають посилені порошенко страсбурзі,2,12966
моз запустить сайт відкрита можливість запису вакцинацію,2,8683
болгарії лікування прибула третя група українських військових,2,23329
софійську площу повернули капелюх зняли головної ялинки києва фото,2,9385
білорусь обіцяє допомогти україні повернути мясо молоко ринок митного союзу,2,19920
справа дубневича суд продовжив зобовязання підозрюваному,2,33876
парашутистів встановили рекорд дня незалежності,2,18776
пожежа одесі відкритого вогню не спостерігається,2,30819
житомирська ода обрала нового голову,2,24106
гривня підсумками аукціону нацбанку укріпилась грн,2,4827
путінський ставленик меняйло губернатором севастополя,2,11968
цьогоріч зсу отримають тис автомобільної одиниць бронетанкової техніки,2,40264
вчені показали невразливого робота пережити падіння вертольота,2,4476
туреччина продовжить авіаудари ісламській державі сирії,2,14689
швеції зявився найменший світі,2,38851
запорізьким поліцейським передали нові авто екодвигунами,2,24586
єс створив онлайн карту міжнародними санкціями бізнесу,2,24034
українські стартапи залучили млн рази інфографіка,2,14847
порошенко анонсував нормандську зустріч миротворців донбасі,2,11241
княжицький розповів заборона російських фільмів змінить українські канали,2,25963
зеленський призначив нового командувача сил спецоперацій,2,24932
обсє ухвалила резолюцію викрадених затриманих росією громадян україни,2,29773
надзвичайно потужний сигнал сша україні тетерук виступ байдена,2,17914
зоні ато терористи годин взагалі не стріляють,2,20677
хворі отримати допомогу сімейного лікаря підписаної декларації степанов,2,17837
готується повернення ринок мобільних телефонів,2,19115
німеччині тисячі людей вийшли мітинг расизму,2,37442
єс закликав україну якнайшвидше ухвалити угоду спільний авіапростір,2,23987
ізраїлі винахідники створили маску дистанційним управлінням їсти,2,3232
індійському океані шукали літак а знайшли затонулий річний корабель,2,3252
українці відкрили сили якості не здогадувалися яценюк,2,17439
польський депутат опублікувала звіт військові злочини росії донбасі,2,30954
литва прийняла лікування українських бійців,2,26675
революція гідності дні боротьби українців секунди,2,32456
вчені навчили шпинат розпізнавати вибухівку,2,4390
рекорд дня незалежності парашутисти зібрали фігуру висоті метрів перебудовою,2,32484
нафтогазі пояснили деталі нових вимог газпрому млрд,2,16119
показали роботу літаючого таксі яке запустять,2,3088
все брати алексієвич звернулася російської інтелігенції закликом не мовчати,2,696
білорусь єс підпишуть угоду спрощення візового режиму восени,2,19921
рада погодила зміни кпк спростять роботу слідчих,2,12020
велика сімка закликала росію відпустити українських моряків повернути кораблі,2,130
москвичі провели одиночні пікети підтримку савченко,2,27673
китаї створили найдовший світі електробус вмістити осіб,2,36689
парижі аукціон виставлять частину ейфелевої вежі,2,37545
чубаров закликав зібрати радбез оон безпеки кримських татар українців криму,2,40556
час перемиря звільнено полону особи порошенко,2,6310
елтон джон приїде києва кураж базар,2,5714
німецький дизайнер наново винайшов колесо,2,29444
лавинна небезпека сніг рвучкий вітер наталка діденко попередила лютий циклон лютого,2,7909
карпатах створять національний природний парк королівські бескиди,2,15311
харкові почали виготовляти траки гусеничних бмп,2,38651
росія готова зняти заборону рибну продукцію латвії,2,32860
щороку українці польщі передають додому млрд,2,40783
красиво жити не заборониш дніпрі жигулі перетворили басейн влаштували пінну вечірку,2,7782
літак прилетів надею мама савченко,2,7999
полторак залишається міністром рішення ради,2,30934
зеленський підпише указ день спротиву кримчан російській окупації,2,24886
жадан отримав швейцарську нагороду вільгельма телля зміцнення взаємин країнами,2,24060
будівництво нових зелених електростанцій україні пригальмують тарифи знизять уряд підписав меморандум інвесторами,2,3020
фестиваль країна мрій відбудеться львові,2,17633
молдова забороняє вїзд російських солдат придністровя війну україні змі,2,8701
дослідження найбільша загроза людства зміни клімату,2,23502
польщі повязують безпеку єс суверенною демократичною україною,2,37693
укрзалізниця запустить двоповерховий потяг харків вінниця,2,1448
утримуємо єдність президентом премєром парламентом яценюк,2,8484
скільки заробила україна іноземних туристах дослідження,2,13452
україна отримає черговий транш мвф шмигаль,2,17194
комітет ради схвалив введення податку виведений кордон капітал,2,26084
мирна передача влади є демократія обама,2,8502
гончарук зустрічі зеленським погодився піти відставку змі,2,4728
український модний бренд перейшов пошиття захисних костюмів медиків,2,39308
мвс заарештувало млрд грн рахунках банку олександра януковича,2,8290
війну не виграли але перші перемоги є корбан,2,4179
українські актори зняли відеопротест російських серіалів музичної попси телебаченні,2,39354
гривня зміцніла долару євро,2,22818
канада відправить військову місію україну,2,25428
уряд хоче витратити фермерів млрд грн держбюджету,2,17553
чорним квадратом малевича знайшли іншу картину,2,10736
екс радник путіна хворобу російського лідера цього пішло інакше,2,23666
краматорську запустили тролейбусний маршрут чекали,2,15732
київське метро планують закупити нових вагонів,2,36592
україна зникне грузії масовий голод саакашвілі можливі зіпсовані стосунки країнами,2,1643
тимошенко заявляє рішення передачу савченко україні є,2,14430
держдеп сша схвалив надання україні млн військової допомоги змі,2,5117
вчені пояснили брак сну змушує людей переїдати,2,4484
українському двигуну супутник вивели орбіту,2,24487
росії хочуть зняти аналог гри престолів династію романових,2,16497
брюсселі вперше проведуть кінофестиваль,2,35372
науковці перезапустять андронний коллайдер понеділка,2,29212
норвежець пройшов канату кілометровою ущелиною страховки зняв відео,2,29633
склеїли фото сатурна отримати наближений реальності знімок планети,2,2018
сбу попередила теракти донеччині,2,33350
обама глибоко занепокоєний катастрофічною ситуацією алеппо,2,10124
уряд запустив комплексну послугу е малятко,2,17511
гребенщиков виклав новий альбом мережу,2,22786
сенат сша пропонує збільшити безпекову допомогу україні млн,2,33422
пристайко назвав ключову умову виборів окупованому донбасі,2,31905
музика покращує працездатність людини вчені,2,8758
синоптик потішила розкішною погодою святкові вихідні,2,33557
росія пручається відкриттю києві спецофіса оон мзс,2,12709
росія модернізацію військ радіаційного захисту,2,33006
зеленський підписав закон спрощення доступу кредитів малого середнього бізнесу,2,24861
загиблого нардепа тимчука просять посмертно нагородити орденом свободи,2,6357
днів роботи кириленко ввів електронну систему моніторингу діяльності бібліотек,2,24312
листопада розпочнеться імпічмент трампа піонтковський,2,10862
меркель закликала боротьби антисемітизмом німеччині,2,27189
гордон очолив передвиборчий штаб смешка,2,22706
як нікарагуа відчайдушні туристи полізли розпечене жерло вулкану,2,40956
наступного тижня київському метро платити банківською карткою,2,24210
гройсман пообіцяв підвищити пенсії жовтні,2,22891
дніпропетровську кіборг презентував фотохроніку подій зоні ато,2,15121
рада ухвалила закон фінансовий лізинг,2,32378
завтра тбілісі починаються дні українського кіно,2,24494
держкіно презентувало онлайн довідник українських фільмів,2,23166
харкові відкрили новий органний зал філармонії,2,38629
парижі продадуть чоботи наполеона,2,37554
лідери мусульман каліфорнії просять не повязувати іслам стріляниною,2,26712
вбивство мера гданська польських містах люди збираються мітинги ненависті,2,21691
держсекретар сша помпео підтвердив намір приїхати україну,2,23177
тепло дощі заході півночі синоптик наталка діденко розповіла погоду вихідні,2,34576
армія унр перемогла червону гвардію бою київ вівся поряд кпі,2,1701
обсє прокоментували санкції україни риа,2,16196
припинення війни боротьба корупцією відродження промисловості соціологи назвали основні вимоги українців зеленського,2,11613
європейський банк направив млрд євро розвиток малого середнього бізнесу україні,2,5799
реформи україні мають відбуватися урахуванням думки віра ульянченко,2,12157
переговори масштабний обмін полоненими перейшли фінальної стадії росзмі,2,1787
хроніки війни артемом шевченком,2,1522
посилює конфіденційність користувачів відтепер приховати номер,2,19183
запоріжжі випускатимуть нові седани кросовери,2,35803
естонії відкрили вакансію корабельного кота,2,20616
кораблі затонув виявили рідкісну знахідку,2,9132
порошенко затвердив оборонне замовлення,2,31282
українська пісня києві пройшла церемонія нагородження лауреатів,2,17343
штайнмаєр уже хоче виборів донбасі,2,40702
уряд хоче зробити перепис кінця,2,39721
бабине літо україні очікуються теплі сонячні вихідні,2,43
іраку спіймали заступника багдаді,2,20753
нафта популізму венесуелі вперше перемогла опозиція,2,29216
японія запустила вантажний корабель прибирання космічного сміття,2,41029
міноборони україни оновлює парк військової авіації,2,27480
нідерландах відкрили меморіал памяті жертв катастрофи,2,37378
сап передала луценку подання притягнення кримінальної відповідальності нардепів,2,33287
агресії рф україни не пустили тис росіян сбу,2,6063
фонд арсенія яценюка відкрий україну закупив експрес тестів,2,17682
лікарка пояснила пацієнтів негативні плр тести,2,7982
латвія прийняла одну групу дітей постраждалих війни донбасі,2,7929
єревані протестувальниками виступить лідер серж танкян,2,35748
рейтинг меркель зростає досяг максимального рівня,2,32481
британці спробують навчити собак виявляти коронавірус,2,20389
президент доручив мзс повернути сестру савченко україну,2,31731
мінінфраструктури світовим банком розробили реформу залізничній галузі,2,27408
мзс розповіли українців скасувати роумінг єс,2,15970
мережі зявився сайт колекцією одягу засновника,2,37103
уряд розірвав угоду росією підприємств виробляють військову продукцію,2,17541
чому підлітки стають важкими вчені знайшли відповідь,2,18148
президента народних депутатів зеленський пропонує посилити люстрацію відеозвернення,2,21971
сша рятувальники витягли оленятко яке провалилося лід,2,16753
слуга народу пообіцяла зберегти міністерство ветеранів геращенко,2,1292
уряд створив держпідприємство керування кпвв донбасі резніков,2,17545
парламент білорусі пройшли опозиціонерки,2,37560
уельському місті конуї офіційно призначили нового блазня,2,21185
тисячі греків вулицях протестують вимог кредиторів,2,34732
рак провокує серцеві хвороби результати дослідження,2,32434
українське кіно змінило обличчя халпахчі,2,17354
києві пікетують посольство росії підтримку засуджених кримських татар,2,36452
українці створили гаджет стеження переміщенням авто,2,39490
польща скасувала рік культури росії країні але підтримала російських культурних проектів,2,11129
тимошенко створить умови економічного дива крулько,2,14433
німецькі двигуни замінять морально застарілі російські використовує українська армія,2,9987
міністерські ротації година че єгором чечериндою,2,8560
києві пройде марафон честь поета василя стуса,2,36494
зеленський зустрічі варфоломієм буду захищати незалежність церкви,2,24837
критики анімація думками навиворіт номінуватися головний оскар,2,26484
авіаударів афганістані загинули бойовиків талібану,2,4275
справу директора бібліотеки української літератури повернули слідкому,2,33917
литва повністю позбудеться газової залежності газпрому грібаускайте,2,7952
україні суттєво зменшилася кількість безробітних шмигаль,2,3737
міського транспорту потягів літаків україні зявитися єдиний електронний квиток,2,5248
аеропорт львова збільшив пасажиропотік,2,19447
конгрес сша формує коаліцію стримування рф туреччини середземноморї,2,26137
черкащині побудують новий птахокомплекс новини компаній,2,28881
збиття літака мау іраном україна підписала меморандум країнами компенсацій рідним загиблих,2,24715
де там є плакала зявився топ пісень українському радіо,2,285
яценюк розповів розподілять виділені ремонт доріг млрд грн,2,18585
україні розробили новий ракетний комплекс грім,2,3718
іспанії ідентифікували жертв терактів загинули громадяни країн,2,3275
польща запропонує євросоюзу план маршалла білорусі,2,11118
китаї випробовують нові ліки,2,36632
гройсман обіцяє щорічне підвищення пенсій,2,22881
як києві бігали миру фотофакт,2,40949
фільм сенцова отримав нагороду фестивалю документального кіно угорщині,2,39819
міноборони закупить сотні польових душових установок,2,27463
планує отримати право трансляцію музичних кліпів,2,1947
кндр погодилася скасувати воєнний стан а південна корея вимкнути гучномовці,2,7426
вінник пояснив візи росією не вплинуть заробітчан,2,4214
поліція звільнила заручників магазину парижем,2,30903
міжпланетна вантажівка побудує супутник доставить землю зразки порід марса,2,730
києві відбудеться фестиваль морозива,2,36161
уряді нагадують польським політикам незалежної україни не незалежної польщі,2,3784
учасниця марафону таїланді підібрала цуценя фінішувала руках,2,39747
гривня міжбанку укріпилась грн чорному ринку грн,2,4844
україна отримала млн євро інвестицій зелену енергетику німецьких банків,2,39112
європейські українські посли дня незалежності заспівали гімн україни,2,23896
ізраїль хамас домовилися припинити вогонь змі,2,6932
зеленський назвав дії влади боротьбі коронавірусом правильними,2,24842
франція має ратифікувати угоду асоціацію єс червня,2,40010
єфремову змінили запобіжний захід домашнього арешту особисте зобовязання,2,24058
британці покажуть українським військовим захищати блокпости,2,3005
тернополі маршруток працюватимуть автобуси,2,38459
представники влади наступного тижня відвідають розташовані лінії фронту петрівське золоте станицю луганську,2,11493
кутовий пояснив додатково отримати млн тонн зерна,2,7899
донбасі знищено російських окупантів штаб,2,8938
стоун прокоментував брехню путіна знищення терористів ід,2,13854
російським пропагандистам кисельову кондрашову закрили вїзд молдови,2,32707
південна корея планує випустити препарат коронавірусу,2,30464
травня цибуля україні подешевшала рази,2,22320
керрі лавров обговорили перший день перемиря сирії,2,25577
карпатах випав сніг температура вершинах нуля,2,15304
україна туреччина запускають виробництво бойових безпілотників,2,39085
трамп заявив готовність долучитись перемовин мир україні,2,34821
