text,sentiment,id
шанхай презентувати готель висічений,2,16959
телеканал планувати відродити серіал друг змі,2,14254
україна дозволити еротичний канал,2,21263
канни показати фільм кримськотатарський режисер алієв життя анексія крим,2,36003
михайло поплавський рокерський стиль презентувати модний кліп новий пісня,2,27328
майк тайсон бідкатися сучасний дитина не знати,2,8191
дуда призначити дата парламентський вибори польща,2,23589
польський інженер створити робота картоплина,2,30955
агресія росія керченський протока канада засудити дія рф,2,19398
гройсман хотіти новий старий коаліція,2,22904
польща заохочувати єс відмовитись російський газ,2,30984
новий каледонія визначитися майбутнє склад франція,2,29536
азербайджан знищений день вірменський танок вірменія заявляти збитий азербайджанський літак,2,2194
питання окупований крим донбас пріоритет час головування обсє швеція кулеба,2,10716
японія виходити малюк народитися вага грам,2,3806
боєць ато захопити бой новий доказ агресія росія,2,19877
міністерство ато отримати млн грн уряд,2,8558
зробити світлина ударний звуковий хвиля тло сонце,2,19058
космічний вантажівка зістикуватися мкс,2,26407
дощ йти україна гайда природа синоптик наталка діденко,2,5526
коломойський незнайомий рябошапка спілкування олігарх,2,1523
афанасьєв надати тимчасовий житло геращенко,2,2423
морський щит чорний море пройти масштабний навчання нато,2,754
київський фунікулер серпень відновити робота ремонт,2,25637
україна понеділко потеплішає,2,21271
січень кий встановити температурний рекорд,2,18613
приземлитися неушкоджений маск вибух корабель,2,2040
річний хлопчик подзвонити попросити доставка їжа принести поліцейський,2,18773
маск запускати ракета обгорілий ступінь наживо,2,27020
криклій запевнити карантин ціна залізничний квиток не підвищувати,2,7823
кравчук такий активний вплив світ україна не мати ніколи,2,7768
єс вимагати негайно звільнити савченко,2,23968
росія зупинити будівництво енергомосту крим археологічний знахідка,2,32920
вартість алкоголь україна зменшитись,2,21660
степанов україна підприємство виробляти млн доза вакцина,2,33977
укроборонпром розробити піхотний вогнемет потужний важкий артилерія,2,1476
клімкін розповісти мзс корея російський агресія ато,2,25922
чубай україна любов львов вшанувати культовий поет фоторепортаж,2,40553
росія не вказувати столтенберг заявити двері нато відкритий україна,2,1209
вірджинія успішно запустити українсько американський ракета носій антарес,2,15013
хезболла оголосити війна ісламський держава,2,1512
порошенко німеччина нагородити герой боєць ато,2,31534
джекі чан пообіцяти млн розробник вакцина коронавірус,2,23204
народний мер окупований горлівка виявитися український розвідник,2,800
лагард очолити європейський центробанк,2,26600
путін анонсувати зустріч нормандський четвірка,2,16336
дружина тімберлейка читати лекція секс онлайн,2,23542
агресія росія україна єспл ухвалити порядок розгляд тис позов,2,19397
лоукостер відправити пасажир невідомий напрямок,2,19013
магазин таїланд відмовитися пластиковий пакет,2,26921
росія довести провина відмова голосувати трибунал боїнг турчинов,2,12517
зявитися інтерактивний мапа закупівля школа київ послуга ремонт,2,24263
російський український військовий спробувати домовитись припинення вогонь донецький аеропорт,2,32742
україна створити коаліція електронний демократія електронний послуга рішення,2,3732
нобелівський премія хімія присудити розробник молекулярний машина,2,29528
нормандський формат кремль наголосити ретельний підготовка зустріч заява україна,2,29643
зявитися вражаючий відео засніжений білий слон гора піп іван,2,6138
україна повністю забезпечений вакцина сказ супрун,2,17226
китай здійснити перший пробний політ найбільший світ літак амфібія,2,36660
cочі відкрити школа імя український фігуристка,2,35149
вибори британія консерватор здобувати приголомшливий перемога екзит пол,2,3988
старт робота всі станція тунель бахматов розповісти план введення g київський метро,2,33965
кінець торговий війна сша китай погодити перший частина торговий угода,2,25841
вчений знайти плутон океан,2,22388
авіакатастрофа зсередини пасажир літак зняти падіння лишитися живий,2,19325
український зірка похизувалися вишиванка,2,39394
справа діамантовий прокурор нарешті передати суд,2,13656
посол єс схвалити розширення санкція вибори окупований крим змі,2,11419
лютий кий одружитися опівніч,2,18646
уряд вдвічі скоротити витрата утримання чиновник,2,39604
пожежа харко зеленський заявити необхідність створення ринок справедливий соціальний послуга україна,2,10991
чилі помітити зародження новий планета,2,38808
україна заблокувати автоматичний призначення росіянин слуцький віце президент парє,2,39037
охматдит отримати японія діагностичний обладнання майже млн грн,2,30135
український військовий звання привести відповідність стандарт нато,2,39365
україна працювати притягнення відповідальність яндексу робота окупований крим мзс,2,17246
кий почути голос відомий поет минулий століття,2,36351
росія вивести більший частина власний авіація сирія сша,2,12462
савченко передати особистий поздоровлення джамала,2,33249
трамп пропонувати джонсон експериментальний лікування коронавірус,2,34903
очільник нбу дати прогноз курс гривня,2,30142
укренерго заявити не планувати проводити віяловий відключення електроенергія,2,3769
луценко приймати закон не янукович чиновник крадій,2,8100
навчати обїжджати ями,2,19190
київський фунікулер зявитися,2,36620
шанхай презентувати готель висічений скеля,2,16958
фестиваль вуличний їжа душа тіло,2,22990
індія хотіти побудувати лінія вакуумний потяг млрд,2,3248
максим бурбак народний депутат не боятися протистояти агент ворог,2,26981
обрати новий директор магате,2,29728
південний корея старий зібрати ферма майнінга біткоїн,2,37602
токіо планувати стати місто безпілотний транспорт,2,34763
сицилія прокинутися вулкан етна,2,28657
кий провести концерт який читати лист щоденник хемінгуей ремарк,2,15581
майк пенс розповісти готовий ліки коронавірус,2,8190
бойовик відхреститися днр сбу,2,18279
уряд виділити млн грн сплата борг шахтар,2,39611
кіт меломан танцювати господар музика,2,40877
новий професія мобілізований переселенець,2,29544
мвф вимагати надати набу право прослуховування,2,27077
костянтина жеваго допомагати пенсіонер малозабезпечений житель полтавщина час карантин,2,18956
вчений назвати доісторичний морський істота честь міфічний ктулху,2,22404
петренко пояснити зареєструвати шлюб доба,2,10690
бік обєднаний сила загиблий поранений штаб оос заявити відбиття атака росіянин,2,6018
китай непал виміряти висота евереста дійти згода розмір,2,25688
сша рішуче підтримувати суверенітет україна пенс зустріч клімкін,2,14139
рада оновити закон забезпечувати право переселенець,2,12017
нардеп логвинський вимагати анулювати незаконний контракт поставка електрика крим,2,29111
представити зубний щітка розказати стоматолог стан зуб,2,11486
екснардеп фірсов йти мер київ,2,23691
порошенко запевняти раз повномасштабний війна україна година подвоїти лінія оборона,2,11268
мінкультури створити центр протидія дезінформація рф,2,27459
івано франківськ відновити рух громадський транспорт спецперепустка,2,35912
зеленський коаліція голос ініціатива президентський кампанія,2,6742
гаваї тренувати людина політ марс,2,27878
зірка гри престол прибути київ,2,6792
вперше показати квантовий компютер,2,19049
бойовик двічі обстріляли позиція українець зоня ато,2,20230
дощ місцями гроза можливий град синоптик наталка діденко розповісти погода травень,2,5532
єс заявляти нормалізація поставка газ росія,2,20657
розумний рішуче налаштований сенат сша похвалити зеленський,2,1192
вчений зясувати відновити спинний мозок травма,2,4437
укрзалізниця запускати новий потяг західний україна,2,1444
китайський потяг їздити швидкість км год,2,25710
умань запрошувати фестиваль повітряний куля,2,39585
росія вперше призначити торговий представник україна,2,32855
олланд назвати напад ніцца теракт,2,29917
нато створити робочий група перехід зсу стандарт альянс,2,29194
рада розробити законопроєкт перевірка декларація суддя,2,37821
опублікувати невідомий запис пісня висоцький,2,30013
кий оголосити найкращий молодий художник,2,36414
україна прибути гумдопомога китай медичний засіб тис тест,2,3761
кабмін вигадати зменшити збиток російський санкція,2,15281
грудень стати відомий дата поставка вакцина коронавірус україна степанов,2,15066
обама попередити путін необхідність узгодити умова вибори донбас,2,29694
росія польща домовитися продовження вантажоперевезення,2,32925
лікар фоп дозволити проводити вакцинація,2,26725
путін трамп виступити спільний заява ї річниця зустріч ельба,2,32153
банан ананас ківі подружжя виноградовий власний город вирощувати тропічний фрукт,2,2471
могила вікінг x століття знайдений меч християнський символ,2,37241
скасування депутатський недоторканність необхідний боротьба корупція порошенко,2,13446
львов запрацювати місія єс реформування цивільний безпека,2,36978
дніпропетровщина контррозвідка схопити агент мдб днр,2,8875
вчений виявити екзопланета атмосфера відсутній хмара,2,4404
японія запустити процес надання безвіз україна,2,41030
комунальник ніч продовжувати прибирання дорога столиця сніг кмда,2,7565
місто патон планувати відреставрувати кмда,2,8633
київрада виділити га земля учасник ато,2,25608
одещина запустити стоматологічний вагон,2,28454
одеса святкувати день народження цікавий факт український південний пальміра,2,29803
українець змогти поскаржитися держпродспоживслужба онлайн відомство запустити новий сервіс,2,39476
олена зеленська ініціювати проєкт створення україномовний аудіогід найбільший музей світ,2,29912
чорнобильський аес завершити будівництво огороджувальний контур,2,28895
сша розмістити європа винищувач,2,34411
другий роковини смерть шеремет центр київ акція память журналіст вшанувати посол сша,2,5549
тисячний хор співати українська москва перемога бабкін пояснити концерт рф,2,1697
кий організувати пункт прийом новорічний ялинка,2,36416
відсвяткувати безвіз прапор єс підняти найвищий україна флагшток,2,22040
японія шукати вода місяць,2,41023
мало зробити стільки вітчизняний наука освіта іван вакарчук княжицький,2,8227
україна експортувати млн тонна зерновий,2,17105
бабак тимко спрогнозувати україна настати весна,2,2429
мінцифри назвати фіналіст конкурс проект боротьба коронавірус,2,27513
фейгін ініціювати ухвалення конгрес сша резолюція переслідування кримський татарин,2,39791
вчений знайти птах літати місяць не сідати земля,2,4457
прат автокраз оголошувати початок стратегічний партнерство нігерійський компанія,2,11475
сша визнати призначений гуайдо спецпосланець венесуела,2,34258
тернопіль абітурієнтка прийти іспит весільний сукня,2,38453
фотографія майдан перемогти міжнародний фотоконкурс чехія,2,39852
високогіря карпати випасти перший сніг,2,35440
арсеній яценюк північний потік єс мати продемонструвати енергетичний безпека європа україна не важливий мілітарний,2,2369
парламент японія погодитися мілітаризація країна,2,30271
франція випробовувати новий вакцина коронавірус,2,38566
не навчитися бачити відповідати стати росія таран,2,18481
петро порошенко оголосити шлях вихід конституційний криза,2,30450
долар україна рекордно подешевшав,2,23464
гривня міжбанк підтягнутися потрібний нацбанк рівень грн,2,4840
арсеній яценюк львов будапештський меморандум треба зробити висновок просити президент не приїхати нормандія новий будапешт,2,2370
трамп виділити млрд відновити політ марс місяць,2,14496
сенат сша схвалити бюджет пропонувати надати україна млн оборона,2,13141
фантастичний кіно кирилівка побачити небесний цунамі,2,18432
україна оформити пенсія онлайн,2,21469
кий відкрити замовлення інтернет ілон маск,2,36168
напівмертвий подвійний зоряний система виявити екзопланета раз важчий юпітер,2,14801
порошенко нагородити герой ато,2,31336
ділянка янукович синьогорі повернути держава,2,5231
захист гібридний війна росія слід розробити законодавство зразок нововведення сша експерт,2,5246
дніпроазот відновити виробництво хлор,2,316
львов воїн доброволець отримають статус учасник бойовий дія,2,36968
заборонений росія фільм номер зняти прокат україна білорусь,2,6324
білорусь зібрати протестувати перший електромобіль,2,19919
байконура союз астронавт сша вперше попрямують мкс вітчизняний корабель ракета,2,6426
найстаріший людина світ щодня їсти смажений бекон,2,29052
ісландія скасували закон богохульство,2,20767
соціолог боровський феномен зеленський запит позасистемний політик,2,33797
україна виготовити високоточний снаряд артилерія,2,21220
полон терорист звільнити тисяча рнбо,2,6058
євросоюз заявити місія обсє повинний мати доступ крим,2,5810
мирний безпечний дитина місце родина джексон зняти власний фільм неверленд,2,725
степанов обіцяти підвищити зарплата працівник спецлікарня,2,33976
україна сподіватися підписати угода єс спільний авіапростір час саміт жовтень мзс,2,17268
український кінотеатр вперше показати фільм сліпий,2,21503
порошенко хотіти почати боротьба корупція прокурор міліціонер сбушник,2,11382
правий сектор повалити ленін словянськ,2,1096
український військовий донеччина відбити напад диверсант,2,39370
вибори київрада удар перший місце опитування центр разумков,2,3966
україна просити якнайскоріше розпочати робот підгрупа мінський угода,2,39178
гпу планувати повернути держава санаторій привласнений фонд коханка янукович,2,4790
путін геть україна львов йти хода український хорватський фан,2,1145
допомогти розслідувати втручання росія референдум,2,18944
премія еспресо вибір читач оголосити переможець номінація література дорослих,2,11564
республіканець перемагати вибори конгрес сша,2,32502
електрокар україна стати одними найдешевший європа міністр,2,5709
блер виправдати вторгнення британія ірак,2,20025
білоруський вояк відправити сирія опозиція,2,2595
нагріти клімат марс розтоплення льодовик не вдатися вчений,2,778
свято наближатися прикрасити київ новий,2,33387
й ювілейний міжнародний медіафорум зібрати майже учасник країна світ,2,19003
вибори сербія перемогти провладний проєвропейський коаліція,2,27799
припинити газовий шантаж росія скусявічус енергетичний незалежність литво,2,715
порошенко створити судовий реформа спеціальний рада,2,31524
мороз відступати україна прийти потепління,2,27643
асад згодний достроковий президентський вибори,2,19710
квіт анонсувати збільшення доступ український виш грант євросоюз,2,25533
циклон юлія протримається доба наталка діденко,2,17933
сирійський армія увійти колишній столиця іділ,2,13371
син віктор балога мер мукачевого дані екзит піл,2,13212
мінреінтеграції відмовитися поняття колаборант законопроект перехідний період резніков,2,8601
цеголко назвати санкція рф визнання робота президент команда,2,17923
негода електрика повернути населений пункт,2,30658
кінець світ не буковий земля марія матіос створити перформенс,2,18144
президент німеччина не бездіяльно терпіти порушення закон росія україна,2,31763
корбану зробити операція,2,26202
австралія випустити кок кола кава,2,3091
український художник отримати престижний премія німеччина,2,39336
вчений знайти популяція шимпанзе розвинений цивілізація,2,4463
епідемія іспанія досягти піку уряд,2,5717
європа запустити ракета український двигун,2,23859
кабмін виділити млн грн ліквідація наслідок вибух калинівка,2,25336
українець мріти закордон,2,40527
місце вбивство шеремет люда приносити квіти,2,28408
ердоган путін домовитися припинення вогонь сирія,2,23758
чаес вийти етап зняття експлуатація,2,40266
вчений випадково виявити бактерія поглинати вуглекислий газ,2,4401
україна китай прибути тис плр тест виявлення коронавірус,2,21511
дискримінація переселенець кримінальний покарання князевич,2,6170
росія знайти свій загублений наносупутник,2,37923
музика підвищувати працездатність вчений,2,8757
меркель визначитися кандидат пост глава єврокомісія,2,27177
локдаун вихідний шмигаль анонсувати захід підтримка бізнес,2,26760
канада називати бойовик сход російський маріонетка обіцяти ніколи не визнати анексія крим,2,7108
народження скрябін мама записати колисковий,2,5307
порошенко присвоїти савченко звання герой україна,2,31481
оон підготувати добірка найщасливіший пісня всесвітній щастя,2,10369
синоптик розповісти україна спасти мороз,2,13357
сша країна європа закликати учасник зіткнення лівія припинити боротьба,2,34341
львівщина депутат вимагати зеленський розмовляти українська,2,9193
разумков підписав закон бюро економічний безпека,2,32425
україна подати реєстрація вакцина,2,21409
порошенко проект зміна конституція не передбачати особливий статус донбас,2,31559
кримський татарин країна світ зібратися всесвітній конгрес анексований крим,2,26470
угорщина позбуватися російський міг продавати літак безцінь,2,38950
україна день військо звязок,2,21192
прат автокраз підтвердити статус спецекспортер,2,11476
стати найспекотніший історія людство,2,18692
росія знищувати ввесь дані репресований час срср музей гулаг,2,16448
кий зафіксувати найтепліший ніч метеоролог,2,15470
єс відзначити успіх україна проведення децентралізація прогрес земельний реформа,2,35755
колега розслабитися гройсман опалювальний сезон,2,7491
аваков запланований затримання уряд знати премєр міністр,2,19298
поховати проект новоросія порошенко,2,8478
порошенко похвалитися керрі арешт онищенко,2,31445
українка якунова виграти європейський конкурс ілюстратор,2,39234
укрзалізниця планувати впровадити поїзд інтерсіті,2,39549
каса самообслуговування приватбанк відкрити перший цифровий відділення кий,2,19806
баржа херсонський кавун київщина,2,19792
синоптик розповісти який область завтра загрожувати грозовий дощ,2,13330
турчинов бути формат діяльність сепаратист звільняти окупований територія,2,35097
червень кий запрацювати дитсадок,2,24151
силовий звільнення донбас єдино можливий варіант фірсов,2,13197
представити кросівка зашнуровуватися,2,2027
коломия відкрити завод виробляти деталь порошенко,2,15713
сша боротися вірус зік допомога генно модифікований комар,2,34245
єп хотіти висунути джемілєв отримання премія свобода думка,2,20652
відновлення донбас виділити млрд грн,2,27822
україна вести перемовини ділянка розведення військо зоня оос єрмак,2,17043
нафтобаза васильків уж не горіти дснс,2,9787
вінценз повертатися унікальний бібліотека письменник доступний дослідник львов,2,22121
україна постачати країна єс запчастина танок,2,39158
африка оголосити вільний поліомієліт,2,2425
читати думка можливо вчений винайти перетворювач думка мова,2,40487
канадійку довести фото одружений друг вийти заміж самий,2,7113
кабмін обрати майбутній керівник безпека транспорт,2,25362
хомчак представити новий командувач обєднаних сила відео,2,40117
уряд обіцяти українець мільйон робочий місце,2,39663
порошенко представити команда європейський солідарність,2,11341
український фільм перемогти варшавський кінофестиваль,2,39325
мадрид тисяча людина вийти вулиця підтримка єдність іспанія,2,37029
голова столичний податковий міліція відмовитися хабар млн,2,4682
великий британія відкривати посольство іран,2,21743
околиця токіо кіт самотужки їздити метро,2,28486
дрон зняти запеклий сутичка вода вовк лось,2,23524
росія погодитися збільшення місія спостерігач обсє донбас,2,32992
генсек оон закликати українець вирішувати конфлікт мирний шлях,2,22509
німеччина легалізувати медичний конопля,2,37418
росія не постачати україна газ борг путін,2,12444
відправити мкс команда астронавт ракета,2,19170
цвк призначити перший місцевий вибори обєднаний громада,2,40199
уряд перерахувати млрд заборгованість зарплата шахтар зеленський,2,17526
генсек рада європа написати зеленський лист очікувати продовження демократичний реформа,2,4582
україна отримати млн євро гуманітарний проект німеччина,2,17187
франція німеччина готовий дати гроші відновлення донбас,2,40008
адвокат порошенко подати позов венедіктова брехня неприхід допит,2,19410
пєсков пояснити путін залицятися перший леді китай,2,10700
турист відправляти стратосфера повітряний куля,2,35129
росіянин не хотіти бачити донецьк луганськ склад росія опитування,2,12781
прикарпаття зявитися вітрів електростанція,2,28567
сша хотіти заручитися підтримка азія посилити економічний тиск росія,2,14155
порошенко розповісти стати союзник єс новий рада,2,11361
поет країна світ приїхати україна фестиваль,2,30813
україна завершити розробка крилатий ракета нептун,2,3611
пожежа російський атомний підводний човен загасити,2,30848
уряд виділити тис грн сімя загиблих пасажир іволга,2,17507
австралієць не вигнати коала автівка насолоджуватися кондиціонер,2,2134
семерак пообіцяти пенсіонер донбас виплата звільнення територія бойовик,2,33406
льовочкін підтвердити балотуватися рада опозиційний блок,2,8114
запамятатися другий день vii міжнародний медіафорум,2,19002
кулеба назвати причина рф вивести війська донбас,2,26501
український кіно конкурувати фільм сша прокатник не готовий віце премєр,2,17353
кредитний картка укргазбанк визнаний найвигідніший українець,2,26437
швеція закликати росія звільнити сенцов,2,40599
німеччина відтіснити сша стати найпопулярніший країна світ,2,29464
кличко відставка посада мер здаватись не,2,25885
керівник майже компанія закликати голосувати,2,25552
гпу знайти доказ розкрадання земля мер буча,2,22744
побити власний рекорд продаж автомобіль,2,18861
придумати раз здешевити політ місяць,2,2016
стати відомо іспанія відкрити кордон іноземний турист,2,13702
дивитися російський делегація відчувати жалість клімкін радбез оон,2,7500
кий нагородити лауреат шевченківський премія,2,36399
український пілот майже наосліп посадити літак побити величезний град,2,17416
україна збільшитися оборот роздрібний торгівля,2,21346
ніч вибори українець перейти літній час,2,37448
пес впасти тихий океан знайти живий тиждень,2,11783
назвати орієнтовний дата завершення пандемія коронавірус дослідження,2,9593
перун передавати вітання киянин зафіксувати електричний шоу час гроза,2,30400
ефір вийти останній серія теорія великий вибух,2,1710
синоптик прогнозувати спекотний погода,2,33596
савченко впізнати одному викрадач помічник сурков,2,33233
порошенко відвідав український військовослужбовець проходити реабілітація болгарія,2,11251
світ сповільнюватися темп поширення коронавірус,2,16565
німеччина надати млн євро реформа україна,2,29478
мей стати голова консервативний партія британія,2,27131
польський єпископ ркц вибачитися польсько український непорозуміння закликати україна єднання,2,30961
німецький співачка присвятити пісня герой майдан,2,29443
квітень земля зійти рожевий місяць,2,1745
нбу випустити лімітований обсяг електронний гривня,2,29293
денісова відправити російський омбудсмен лист обмін українець російський злочинець,2,23069
житель окупований територія просити бойовик залишити донбас,2,24097
вистава майдан перемогти міжнародний фестиваль шотландія,2,21928
тимчук розповісти донбас найгарячіше,2,14438
назарбаєв пропонувати створити азіатський шенген,2,16099
єс вважати звільнення шокін новий шанс зміна гпу,2,20655
гривня тиждень укріплення,2,22829
кава врятувати хворий нирковий недостатність дослідження,2,40870
бпп пропонувати назначити голова мінато екс губернатор кіровоградщина,2,20295
вчений відтворити звучання відомий середньовічний мелодія,2,22362
видворений рф пропагандистка русского міра бойко заарештувати місяць,2,4017
камчатка прокинутися найвищий активний вулкан євразія,2,28168
дніпро центральний площа відкрити ковзанка,2,35639
уряд зявитися віце премєр інвестиція шуляк,2,3783
середа україна прогріти вітряно синоптик діденко,2,16581
барселона продати млн євро футболіст англійський клуб,2,51
байден підписав перший указ посада президент сша відео,2,19767
рамка виставка кулаковський показати фільм войцех староня брат,2,16385
фотофакт порошенко вшанувати память загиблих маріуполець,2,39920
україна розробити власний тест система коронавірус,2,21443
український співак журналіст режисер записати привітання військовий,2,17423
одеса вперше злетіти аероплан зібраний креслення,2,3383
росія очолити рейтинг країна темп зростання кількість мільйонер,2,32970
українець змогти отримати безкоштовний юридичний допомога,2,39472
україна повернутися тепло,2,21526
сучасний паганіні василь попадюк відсвяткувати річчя концерт львов,2,1356
міноборони розповісти новобранець забрати армія квітень травень,2,37206
полон звільнити український військовий сбу,2,6054
коронавірус тест система нану вдвічі дешевший запропонований ринок академік,2,7724
відкрити представництво україна змі,2,1879
посол сша німеччина пригрозити німецький фірма санкція північний потік,2,11432
український кінострічка думка тихий отримати нагорода фестиваль сша,2,17336
україна вперше взяти участь монреальський книжковий фестиваль,2,39009
регіональний форум луцьк партія заступ завершити передвиборчий турне україна,2,32457
віктор романюк народний фронт задекларувати тис дохід,2,4206
війна донбас сша виділити україна млн,2,24227
савченко припинити сухий голодування,2,33253
космодром куру стартувати ракета союз європейський супутник,2,6032
побачення одеса заступник саакашвілі піти відставка,2,5352
столиця ірак випасти сніг вперше,2,21153
британський депутат зізнатися курити марихуана дивитися онлайн порно,2,2983
безвіз єс вїхати майже тис українець не пустити,2,10908
жеваго авто зроблений український сталь,2,24074
вишеградський четвірка планувати ввести безвіз білорус,2,160
пропонувати заборонити офшор,2,19206
передвиборчий рейтинг слуга народ набирати майже голос голос замикати пятірка,2,10632
український влада цілеспрямований втілення мінський угода голова європейський рада,2,17324
україна день не купувати газ росія,2,38978
макаревич розповісти росіянин українець братський народ,2,8198
вбивство шеремет порошенко зажадати публічний звіт,2,21716
