text,sentiment,id
проти максим бурбак народний фронт прокремлівський телеканал подати позов,0,11763
позняки у кий через неправильний паркування постраждав водій,0,28526
у південний корея від коронавірус померти людина майже тисяча інфікований,0,16255
голова фонд держмайна сенниченко заявити про тиск з бік нардепаслуги холодов,0,4685
у сімферополь заарештувати кримський татарин,0,38122
зірка серіал клініка виявити відновлювати чоловічий сила у росія,0,6798
шкільний стадіон київ знайти вбитий чоловік,0,28898
через санкція видобуток нафта в росія впасти,0,40409
авантюрист путін гітлерівський авантюра жахливий урок для світ,0,19300
у неділя в україна мокрий сніг ожеледь,0,37361
не спроба пояснити чому гончарук про рішення зеленський відставка уряд,0,865
пожежа в одеса рятувальник виявити тіло пятий загиблий людина,0,30820
у кий інфікований вчинити самогубство вистрибнувши з вікно лікарня,0,1923
жити у росія сенцов про вирок кольченко затримати під посольство білорусь,0,723
зеленський звільнити очільник миколаївський ода,0,24818
вбивати військовий розвідка україна записати звернення до держава агресор,0,1613
відбутися фарс геращенко про зміна в уряд,0,1361
прокуратура підозрювати поклонську в переслідування сенцов,0,31973
росія хотіти підвищити ціна газ для україна у,0,33058
джуліані зізнатися йованович заважати отримати компромат байден,0,5171
у конгрес сша вперше заговорити про імпічмент трамп,0,36748
нбу знизив курс гривня,0,29308
ердоган залишити стамбул,0,23749
зеленський продати свій серіал російський канал аліна кабаєва підсанкційний олігарх гончаренко,0,6745
в японія померти найстаріший слониха в країна,0,21605
рпц благословити росія священний війна в сирія,0,12810
російський посол назвати вимога москва до анкара,0,32676
тюремний вирок україна закликати світ посилити санкція проти рф за репресія в окупований крим,0,18801
у росія зростати кількість суїцид через відсутність новітній ліки,0,37931
генпрокуратура білорусь відкрити справа про захоплення держвлада через створення координаційний рада опозиція,0,4563
борт літак через турбулентність постраждати людина,0,27757
рівненщина поліція заблокувати село від коронавірус померти людина,0,9363
з латвія видворити байкер путін,0,6033
європарламент закликати росія виконувати ракетний договір,0,23867
у швейцарія тигриця вбити працівниця зоопарк око у відвідувач,0,38843
клімкін відреагувати забаганка росія скликати радбез оон через український закон про мова,0,25903
коронавірус у китай понад тис померлий тис вилікуваний,0,7689
суд у справа про збитий росіянин донбас боїнг тривати тиждень,0,34183
представник україна єс просити європарламент засудити візит французький депутат до анексований крим,0,31702
канада продовжити заборона вїзд іноземець до січень,0,25445
суспільний в рівне працювати дистанційно через спалах,0,1353
не янукович просити путін ввести війська в україна екс глава мзс,0,9881
в україна зафіксувати новий випадок померти людина,0,3632
вересень алкоголь в україна подорожчає,0,25125
київщина статися пожежа у супермаркет згоріти квартира,0,9118
вооз епідемія коронавірус в європа наближатися до піку,0,22281
парубій не змогти підписати закон про реінтеграція через проект постанова від опоблок,0,10557
військовий засудити тюрма за ухилення від ато,0,23015
у греція статися потужний землетрус оголосити евакуація,0,15064
домовлятися з оон уряд планувати передати до ордло засіб захист від коронавірус рєзніков,0,5461
у кий вантажівка через гонщик протаранити стовп,0,15391
вперше з у світ збільшитися кількість голодуючих,0,22302
у мзс росія казати не обговорювати сша питання обмін савченко,0,15976
політ бойко до москва уряд заборонити переліт між україна рф повітряний судно,0,30873
полтавщина посадити ґвалтівник річної дівчинка,0,28536
крісло вбивець британець померти від переляк в кінотеатр,0,26486
у туреччина підірвати офіс народний демократичний партія,0,38515
російський військовий супутник згоріти у атмосфера,0,32657
луценко пояснити чому засекретити рішення краматорський суд про спецконфіскація гроші янукович,0,8088
австралія приймати правильний біженець,0,2142
у мінавіації єгипет припускати літак могти збити,0,15999
у каталонія вийти вулиця з вимога звільнити екс керівник автономія,0,36021
африка засипати сніг бути загиблий,0,19745
днрівець заявляти пустити поїзд до кордон росія,0,341
мережа азс з білоруський нафтопродукт закривати ввесь заправка у кий,0,27164
моз підтвердити перший випадок зараження коронавірус у львов,0,27600
вбивство журналістка підводний човен маршрут знайти пила,0,21688
допінг вживати шарапова попастися росіянин,0,9009
бойовик не давати відремонтувати авдіївський коксохім,0,20168
грудень фронт окупант раз порушити режим тиша застосувати міномет гранатомет,0,1783
справа про хабар у млн суд взяти під варта затриманий призначити застава в млн грн,0,33895
охорона ердоган ледве не побитися спецслужба сша,0,30136
всі полонений кремль пройти обовязковий обсервація обмін денісова,0,4366
терорист красуня донецький показувати,0,18425
стати відомо людина протягом го загинути в україна від кір,0,13731
під харків у дтп постраждала військовий медсестра з немовля автомобіль збити зебрі,0,10793
укроборонпром звільнити директор київський бронетанковий завод,0,1471
сінгапур заборонити вїзд громадянин китай через коронавірус,0,33647
луценко звільняти прокурор приватизувати квартира,0,8078
лічильник ставити у квартира кожний українець за згода мешканець,0,26751
у кий з автомобіль викинути гранат побачити поліцейський,0,15439
у миколай пасажир розбити обличчя водію під час рух автобус,0,37179
справа український диверсант денісова вимагати встановити місцезнаходження бессарабова дудка,0,13626
в ірак завдати ракетний удар майданчик знаходитися штаб квартира світовий нафтокомпанія,0,3262
поранити мирний житель пошкодити будинок жебрівський про обстріл новолуганський,0,11229
крючков надягти електронний браслет,0,28255
жах генний інженерія у китай вперше в історія створити гмо людина,0,24061
померти відомий український кінематографіст вадим іллєнко,0,31046
cша запровадити санкція проти китайський інвестор мотор січа,0,1932
у сша статися пожежа причал загиблих,0,38405
у київський цум охорона не пустити рятувальник провести перевірка пожежний безпека,0,36621
бойовик хотіти київ узгоджувати з закон про донбас,0,2907
трамп назвати вооз відповідальний за пандемія заявити сша припиняти фінансувати організація,0,14540
терорист ід захопити в пальмірі бронетехнику засіб ппо військовий сша,0,14314
путін побачити теорія змова у скандал з мельдоній,0,11901
спянілий водій вночі знести світлофор кільцевий дорога,0,33802
в україна штормовий вітер мокрий сніг,0,34458
в одеський квартира статися пожежа жінка дитина загинути,0,21024
херсонщина під час рух загорітися автомобіль бути загиблий,0,9494
франківщина другий доба поспіль рекордний смертність від,0,28775
укрпошта підвищити тариф пересилання,0,39572
мінреінтеграції готувати закон про перехідний період в ордло резніков,0,8602
спровокує розібратися жорстоко лукашенко вимагати у активіст не знімати,0,18502
донеччина за доба вбити бойовик,0,28023
бойовик донбас гатити з бтр міномет,0,20149
відставка холодницький змі назвати ймовірний в голова,0,22045
трамп близький до вибуття з президентський гонка через висловлювання проти мусульманин білий дім,0,14491
станиця луганський через обстріл терорист залишитися без світло,0,33959
київщиніі згоріти відділок,0,28231
у бахчисарай окупант обшукувати будинок кримський татарин,0,35194
гармаш про фокін у ткг дуже багато дивитися російський телеканал,0,22447
ліванець тренувати донбаський терорист найманець до вуличний бій,0,26695
нацгвардія рф слідкувати за порядок мітинг,0,29253
головред странаua загрожувати увязнення геращенко,0,4706
у кельня знайти бомба вага тонна понад житель евакуювати,0,36038
в ато бойовик гатити з кулемет міномет стрілецький зброя,0,3131
у шокін бути відео знятий процес передача хабар мосійчук,0,16972
у росія фсб схопити керівництво церква останній заповіт,0,16493
у мзс відреагувати вибух біля посольство сша,0,37148
гібридний атака стримування сход енергобезпека нато ухвалити жорсткий резолюція рф,0,4615
порошенко росія створювати фашистський образ україна,0,31560
україна попросити обсє перевірити залишити бойовик широкине,0,17235
затриманий за шпигунство у сша росіянка частково визнати вина,0,24651
московський тец пролунав вибух змі,0,9240
крим слід зробити острів екс начальник генштаб зсу,0,7831
синоптик попередити про штормовий вітер похолодання дощ,0,13252
теракт у париж аварія потяг мати спільний виконавець змі,0,14276
київ накрити сильний дощ град затопити дорога підземний перехід фото відео,0,7216
у казахстан викладач звільняти через лекція про україна,0,35930
рада завтра розглянути зняття недоторканність з чаус,0,32215
влада білорусь не виключати відключення у країна інтернет,0,22171
дбр викликати богдан допит через заява в інтервю гордону про можливий домовленість з рф крим авіасполучення,0,22973
амурський тигр путін розстріляти,0,19583
у зсу підтвердити випадок,0,35907
аваков назвати переговори новий уряд фарс,0,19275
рада проголосувати за пенсійний реформа,0,32179
у кий повіситися чоловік знайти у квартира за тиждень смерть,0,15567
у дитячий санаторій бердянська спалахнути кір,0,35614
чонгар скупчення машина через дія російський силовик прикордонник,0,9507
пасажир ломитися в кабіна пілот літак повернутися в аеропорт,0,10565
урочистість в одеса закінчитися сутичка через георгіївський стрічка,0,39599
протест у москва під час трансляція з акція опозиція канал дождь увірвалася поліція,0,11757
розчарований бойовик звільнятися служба через поганий зарплата,0,12271
надрукувати карикатура теракт у ніцца,0,18888
під завал будинок хмельницький залишитися людина шкіряк,0,10745
під апеляційний суд запалити шина через справа закатований євромайданівець,0,30485
у донецьк студент бюджетник зігнати свято днр,0,15149
у карибський море впасти літак тонна кокаїн,0,36009
російський кордон скупчення людина вантажівка з вугілля,0,9371
вибачитися україна за повія порошенко до зеленський,0,7494
у нью йорк активістка зняти камера незнайомий чоловік переслідувати жінка вулиця,0,16186
савченко подати шокіну депутатський запит у справа вбивство бузина,0,33251
російський окупант закривати пункт пропуск каланчак,0,12392
вооз стримано висловитися про російський вакцина проти коронавірус,0,22277
мосійчук порадити луценко менше пити,0,27648
терористичний хізбалла вітати росія їхній позиція все збігатися,0,14413
харківський ода евакуювати через повідомлення про мінування,0,40088
відкликати майже авто через ризик короткий замикання,0,19230
в італія скандал через антиромський оголошення у поїзд,0,20792
терорист захарченко не хотіти обєднуватися з ненормальний лнр,0,14286
внаслідок шторм біля берег франція загинути український моряк,0,22211
дніпропетровський вандал зруйнувати понад могила,0,23310
у росія посадити колишній боєць азова,0,16469
волинь дитина без щеплення захворіти поліомієліт,0,27850
зеленський у область змінити керівник сбу,0,24975
шокін призначити новий прокурор луганщина,0,40669
у польща згоріти автобус київ прага у який їхати пасажир,0,16283
житель область попередити про надзвичайний рівень пожежний небезпека,0,24100
в україна за доба зафіксувати випадок зараження,0,18906
генпрокуратура підозрювати компанія з група приват в махінація з транзит білоруський мазут,0,4567
у сша посадити чоловік за продаж росія військовий техніка,0,38375
експорт український товар у росія впасти імпорт,0,5697
сбу схопити працівниця нацгвардія передавати секрет росіянин,0,13091
волинь житель помилково запустити вода у газопровід кілометр,0,27851
євробонди україна захитатися тло новина про проблема з мвф призначення зеленський,0,23817
український корабель моряк слід негайно звільнити речник могеріні,0,17405
співачка бйорк розповісти домагатися відомий данський кінорежисер,0,13594
аваков заявити про створення спеціальний управління міліція крим,0,19270
змонтувати кадр автокатастрофа під веселий музика,0,18943
грек сказати ні кредитор екзит пол,0,4814
у міноборони росія заявити бомбити сирія,0,16010
в австралія метровий пітон проковтнути кенгуру,0,20435
лисенко росія нарощувати кількість військовий техніка найманець донбас,0,26656
як виглядати одеський ресторан нічний вибух,0,40834
донбас в крим рф сконцентрувати тис військовий шкіряк,0,8940
московський суд заочно заарештувати київський руфер мустанг,0,27678
у слуга народ прокоментувати зупинка держфінансування партія,0,14836
трамп попередити джонсон про загроза від в процес запуск g,0,34879
у кий винуватець дтп втекти від коп у ліс,0,36146
білоруський доброволець пікетувати посольство у кий,0,19931
шалений швидкість збити насмерть річного хлопець,0,19203
сепаратист припинити катувати заручник геращенко,0,13160
південь китай обрушитися міст з автомобіль,0,28515
виїзд з київ швидкість понад км год наздогнати мікроавтобус,0,11573
аналітик вважати греція варта забути про єврозона,0,2296
коронавірус заразитися до населення німеччина,0,7739
стіна кордон з мексика папа римський хотіти сказати трамп політика дуже сумний,0,13844
ціна бензин дизпаливо зрости грн за день,0,40240
росія дійти до британія савченко,0,12585
в японія оголосити новий хвиля епідемія коронавірус,0,21604
кількість жертва землетрус в японія збільшитися до людина,0,25768
у черкаси лікар психіатричний лікарня налагодити наркоторгівля,0,38741
в єс хотіти змінити закон зменшити загроза від північний потоку,0,3210
штаб ато не підтверджувати інформація про затримання плотницький в росія,0,40688
більшість німець проти присудження меркель нобелівський премія мир,0,19944
у іспанія зійти рейка пасажирський потяг бути загиблий,0,15280
кількість смерть у світ від covid сягнути,0,25822
через обстріл донбас україна направити нота обсє,0,40373
коаліція заблокувати трибуна президія рада,0,25974
кількість постраждалих від теракт у брюссель зрости,0,25818
коронавірус жити людський шкіра година вчений,0,7674
росія стати країна з постачання терорист до ід,0,12719
у авіакомпанія підтвердити пілот навмисно розбити літак,0,14876
путін зробити савченко троянський кінь для україна геращенко,0,11844
заступник представник україна в ткг фокін поширювати антиукраїнський вигадка в інтерес рф княжицький,0,6476
новий снід в сша поцілунковий клоп заразити не менше людина,0,941
в австрія чеченець посадити до вязниця за спроба приєднатися до,0,3106
у кривий ріг сбу проводити обшук у компанія,0,36811
у легендарний боксер діагностувати коронавірус,0,36885
в окупований район донбас початися фейковий вибори,0,21044
у китай хімічний завод статися потужний вибух бути постраждалий,0,15669
кордон з окупований крим запровадити обмеження для громадянин рф,0,28250
у польща розбитися винищувач міг пілот катапультуватися,0,16286
енергоблок рівненський аес відключити від живлення,0,23731
суд москва продовжити місяць арешт український військовополоненим моряк,0,34124
племінниця шведський дипломат померти у срср судитися з фсб,0,10900
в одеса піймали організатор зустріч кримінальний авторитет,0,3396
російський школяр змусити вчити промова,0,32714
чоловік мало не вбити бармен через некошерний коктейль,0,40499
у росія обписати матюками меморіал загиблий у сирія військовий,0,37950
порошенко вважати провокація під рада спроба відкрити другий фронт,0,31203
під марїнка прибути піхотний підрозділ терорист,0,30516
упродовж тиждень в україна грип грві захворіти понад тис людина моз,0,17495
у грузія третій день не вщухати пожежа уряд просити допомога у єс,0,15076
у єреван тисяча людина вийти акція протест до резиденція президент,0,35752
березень у кий зафіксувати понад тис випадок коронавірус кличко,0,1737
політклуб віталій портников загроза національний безпека провал переговори з мвф,0,1063
терорист продовжувати провокувати український боєць у зоня ато,0,34686
у парламент нідерланди намагатися повіситися активіст закликати легалізувати конопля,0,16232
карасьов розправа над корбан спроба протистояти формування потужний правий рух,0,25483
секретар рнбо данилюк подати у відставка,0,33394
тернопільщина побільшати дитина інфікований коронавірус,0,9435
ердоган посилити контроль президент над армія,0,23771
у словаччина потягти зіткнутися з фура щонайменше постраждалих,0,38142
судно з африка оштрафувати тиc за візит до анексований крим,0,34201
у центр столиця внаслідок аварія перевернутися інкасаторський бус,0,38727
в україна посилитися тиск громадянський свобода напередодні вибори оон,0,3699
рада не змогти звільнити суддя овчаренко за порушення присяга,0,32268
буковина другий день поспіль фіксувати понад сотня заражений осачук,0,8806
нормандський переговори порошенко повідомити про погіршення ситуація в зоня ато,0,29644
від донбас до гюмрі путін дивуватися всі ненавидіти росіянин,0,4093
туреччина варта подумати над вийти з нато радник ердоган,0,14705
просити інтим фото користувач вберегти від порнопомста,0,1950
російський пропаганда виправдовувати вторгнення срср в польща в,0,32637
у рівне спалахнути пожежа військовий склад,0,37858
онищенко оголосити у розшук за тиждень холодницький,0,10360
у конгрес прийняти резолюція підтримка процедура імпічмент трамп,0,36747
у кий жінка напідпитку перекинутися авто втікти з місце дтп,0,36236
гпу назвати імя ймовірний вбивця грабовський,0,22746
у військовополоненого моряк ейдера виявити гепатит в,0,35452
північний потік зупиняти недоцільно глава мюнхенський конференція,0,1008
нардеп шурма відповісти звинувачення в адреса сторона ігор гузь,0,29117
у кий легковик збити пішохід постраждалий госпіталізувати,0,15498
у чернівці передчасно новонароджений хлопчик коронавірус тиждень перебувати швл головлікар,0,16920
у карпати другий доба шукати заблукалий турист підняти гелікоптер дснс,0,15306
у чорнобиль відео зазняти окупант перетворити вокзал у донецьк,0,1634
росія заповнювати крим військо через страх антиросійський настрій нато,0,32892
у горлівка точитися бій,0,35515
у камеруні статися зсув загиблих,0,35966
північ одещина зареєструвати спалах змі,0,9308
станція метро герой дніпро розвалити вхід,0,9393
у грузія опозиційний єдиний національний рух висунути саакашвілі кандидат пост премєр міністр,0,35546
уряд зеленський сподіватися диво омелян про світовий криза,0,1492
зявитися відео момент підпал автомобіль схема,0,24301
спалах в одеський мерія заступник труханов захворіти,0,33807
підприємство харків померти чоловік прийти детектив набу,0,9309
через кпп зайцеве хотіти провезти антиукраїнський книжка,0,18025
синоптик розповісти в область найгірший погода найближчий день,0,13262
антирекорди коронавірус за доба в україна виявити майже новий випадок померти,0,2338
путін перекласти відповідальність ополченець росія не бути сторона переговори між бойовик донбас україна,0,11893
винищувач сша перехопити російський бойовий літак в район аляска,0,21908
дніпропетровщина через контакт з інфікований самоізоляція піти медик,0,27924
чехія пройти ураган повалений дерево пошкоджений авто будинок без світло,0,18083
організатор новий софійський площа обрати письменниця написати сценарій до свято,0,10415
пен висунути новий обвинувачення,0,26623
нбу знизив курс гривня до за долар,0,9848
в окупований макіївка страйкар зупинити металургійний завод змі,0,3418
львівщина зіткнутися мікроавтобус легковик загиблих,0,9198
без жодний ознака у людина львівщина почати виявляти двобічний пневмонія,0,19804
у зоня ато за доба загинути український військовий,0,35862
пляж польща знайти сигнальний ракета російський субмарина,0,28521
погроза зеленський захист звіробій федина заявити про відвід суддя,0,1047
в україна впродовж доба зафіксувати зараження померти людина,0,3591
голос вимагати скликати закритий засідання рада для пояснення документ підписати в мінський,0,261
у лівія загинути голландський фотожурналіст,0,36894
кількість постраждалий від виверження вулкан в японія сягла особа,0,25817
данія вислала працівник,0,22968
в україна коронавірус заразитися понад тис людина упродовж доба новий випадок,0,3652
у франція у новорічний річ зламатися атракціон люда застрягти висота година,0,38602
екс агент фбр загинути у дтп з електрокар,0,23610
сша вимагати екстрадиція з іспанія російський хакер,0,34261
у кий евакуатор почати активно вивозити авто порушник,0,36230
під маріуполь терорист бити важкий озброєння,0,30519
через глобальний потепління у світ почати вимирати тварина,0,40313
станція метро в кий чоловік впасти рейка загинути,0,28669
через піротехніка під час свято травмуватися людина,0,40382
у німеччина загинути спортсмен кілометр марафон,0,37411
різанина в шведський магазин влаштувати мігрант змі,0,12173
в уряд польща не готовий прийняти мігрант,0,21559
місія обсє не полишити донецьк підпал машина,0,27531
у росія масово виселяти штаб навальний,0,37936
у канни наробити галасу фільм про секс утрьох,0,36002
у розведений золотому боєць зсу підірватися міна загиблий тяжко поранений,0,14820
в україна від грип померти людина моз,0,3571
донеччина бойовик дезертир вбити російський нацгвардієць,0,28014
росія оголосити туреччина протест через недружній акт,0,12644
в україна за доба виявити новий випадок,0,21286
зеленський передати до рада законопроект про імпічмент,0,24858
балух етапувати в керченський колонія,0,2466
з блокування сайт україна потрапити в клуб китай туреччина сюмар,0,6017
кордон єс залишитися закритий для українець липень змі,0,7619
справа про імпічмент у конгрес свідчити старший радник пенс,0,33892
у центр київ біля тенісний корт знайти граната,0,38701
ісламський держава застосовувати хімзброю в ірак,0,544
угорський міністр лякати європа навала біженець дорівнювати населення канада,0,17014
прослушка гончарук у мережа зявитися третій частина скандальний розмова,0,1135
київщина насмерть збити водій ставити знак аварійний зупинка,0,9109
загострення луганщина загинути боєць ато поранений,0,6365
сенцов практично не орієнтуватися в дата хотіти примусово годувати адвокат,0,13152
американський економіка втратити через шатдаун млрд,0,19524
коронавірус в україна за доба новий випадок видужати,0,7649
борт літак афіни київ виявити невідомий речовина,0,27758
відносини нато з росія не покращитися до виконання мінський угода керрі,0,4136
інтернет аукціон придбати гігантський вухо ніс повалений харківський ленін,0,28164
терорист обстрілювати автостанція захід донецьк поранити мирний житель,0,14371
супрун попередити мікропластик потрапляти до стіл,0,34214
кількість дитина в японія впасти до рекордний мінімум,0,25755
у канада розбитися літак військово повітряний сила,0,35989
кількість жертва пожежа у греція зрости до,0,25776
з кількість випадок зараження кором у світ потроїтися,0,24234
в індія верблюд зіткнутися з автівка застрягти всередині,0,20715
останній день бойовик активізуватися понад обстріл,0,30038
путін ніяк не всучити російський паспорт американець боксер мейвезер,0,32123
путін полетіти до сша лавров,0,11908
американський банк не купувати російський облігація млрд,0,19532
криза в молдова додон не виключати відставка уряд,0,26449
терорист перекинути під донецьк гвоздик бмп бтр,0,14383
засуджений у справа сенцов українець примусово зробити росіянин,0,24643
у білорусь за доба майже тисяча новий випадок коронавірус,0,35234
біля верховний рада статися дтп за участь автомобіль,0,19965
український турист попереджати через вірус зік у таїланд,0,39348
під час пожежа у лондонський зоопарк загинути трубкозуб зникнути безвісти сурикати,0,30573
дружка путін рік допомагати мафія в іспанія змі,0,369
у словянськ спіймати шпигун лнр їздити зона ато збирати дані про військовий,0,16604
вбивство дитина одещина спровокувати масовий заворушення,0,21686
у полтава автомобіль нардеп збити дитина,0,37634
тисяча киянин підписати декларація з лікар нардеп,0,7959
путінський партія пропіаритися померлій річній бабуся,0,32165
бойовик застосовувати принцип випалений земля у житловий квартал пісок,0,2816
у харківський виш знайти артснаряд,0,38613
держава єс домовитися про військовий співпраця,0,18709
хакамада не виступати бізнесфорумі у кий організатор вибачитися,0,40067
в україна потеплішає,0,21467
у луцький податковий спалах коронавірус,0,36943
перетині столичний бульвар шевченко володимирський не розминутися з бути постраждалий,0,28505
оприлюднити відео зсередини будинок позняки у перший хвилина катастрофа,0,29988
польський опозиціонер подати в прокуратура через пропаганда фашизм марш ультраправий,0,30962
у обсє казати бойовик стягнути до комсомольского величезний кількість зброя,0,16193
хортиця горіти запорізький січ,0,28869
у сирія обстріляли гуманітарний конвой оон прямувати в алеппо,0,16592
коронавірус в україна виявити новий випадок за доба,0,26226
путін розповідати про користь для росія від падіння ціна нафта,0,32093
у росія військовослужбовець розстріляти товариш служба,0,37891
британський аналітичний центр назвати севастополь територія росія,0,20356
росія модернізувати армія завдяки перший північний потік а анексія крим уряд польща,0,12581
суд у петербург виписати глухонімий штраф за скандування гасло мітинг,0,13953
відео з макаревич у смітник виявитися фейк,0,21994
туреччина повідомити про загибель військовий в ідліб,0,35053
єврокомісія хотіти перемовин з росія через північний потік,0,5780
мер дніпро філатов заявити про обшук сбу в заступник політтехнолог,0,27142
южноукраїнський атомний станція майнити криптовалюта випадково розкрити державний таємниця,0,28905
росіянин скиглять вада полювати штангіст,0,12788
у сша від коронавірус померти сценарист сімпсон,0,16689
область вихідний охопити градусний мороз прогноз синоптик,0,40987
військовий добровільно здатися бойовик лнр штаб ато,0,4187
у британія зрости смертність від коронавірус людина за доба,0,35328
кобзон міхалков плакати сбу заборонити вїзд російський журналіст митець,0,25983
